timestamp,open,high,low,close,volume
2024-01-01T00:00:00,150.0,150.01211426390924,149.98851801678083,149.99981712475056,9935
2024-01-01T00:05:00,149.99981712475056,150.00450758082684,149.97117043626756,150.00050913682657,9279
2024-01-01T00:10:00,150.00050913682657,150.11153928641468,149.89281447474036,150.00104304119537,7873
2024-01-01T00:15:00,150.00104304119537,150.03017500907904,150.00002533993492,150.0002654777437,3615
2024-01-01T00:20:00,150.0002654777437,150.00837547071208,149.95964753920748,150.0015665869218,6514
2024-01-01T00:25:00,150.0015665869218,150.04284902192745,149.9603004318759,150.00069258160792,5333
2024-01-01T00:30:00,150.00069258160792,150.04697499538315,149.91832214283517,150.00126819813238,7201
2024-01-01T00:35:00,150.00126819813238,150.06886284640885,149.9023880126419,149.99974370609155,6925
2024-01-01T00:40:00,149.99974370609155,150.00962058222763,149.9529277636284,150.00012953944517,5741
2024-01-01T00:45:00,150.00012953944517,150.2538572799909,149.88775542572168,149.9993901213544,8428
2024-01-01T00:50:00,149.9993901213544,150.03401254001952,149.9794941476638,149.99919782713704,5374
2024-01-01T00:55:00,149.99919782713704,150.0033140918288,149.9553965703858,149.99847048439412,9751
2024-01-01T01:00:00,149.99847048439412,150.00197650862188,149.98593524859857,149.99753016990405,4598
2024-01-01T01:05:00,149.99753016990405,150.0868784443276,149.97104817174895,149.99744561848235,1525
2024-01-01T01:10:00,149.99744561848235,149.99959801800486,149.9491662044146,149.99618953530282,6155
2024-01-01T01:15:00,149.99618953530282,150.0320580846482,149.9693573308585,149.99574448153007,3340
2024-01-01T01:20:00,149.99574448153007,150.00331229844957,149.99462691022927,149.997395974534,8019
2024-01-01T01:25:00,149.997395974534,150.0252587417507,149.87764167081878,149.99865294359438,9348
2024-01-01T01:30:00,149.99865294359438,150.21525815216944,149.96009243729682,149.99855595767355,3621
2024-01-01T01:35:00,149.99855595767355,150.00174008018806,149.9834650167484,149.99913201391053,8668
2024-01-01T01:40:00,149.99913201391053,150.33660528791273,149.99412082746477,149.99862873604818,2876
2024-01-01T01:45:00,149.99862873604818,150.01931518549148,149.94901584211513,149.9986521490227,2827
2024-01-01T01:50:00,149.9986521490227,149.99810847256228,149.98087529221385,149.99803136759098,5315
2024-01-01T01:55:00,149.99803136759098,150.1261212919256,149.97248104369285,149.99910404478544,5889
