timestamp,open,high,low,close,volume
2023-10-02 06:00:00,184.68017223329346,184.8513255338545,182.05718733266053,182.0776262964552,28509.0
2023-10-02 06:15:00,182.19392777468127,182.44745557997277,180.99906409030552,181.0885498709619,27156.0
2023-10-02 06:30:00,181.66433227702015,182.91929716709382,181.21979489581065,181.36380595785857,31691.0
2023-10-02 06:45:00,180.97070913928357,180.99519755444473,178.55829986919522,178.71742956747707,32121.0
2023-10-02 07:00:00,178.73570568468512,179.00457565835345,178.72102352561805,178.878532273779,12011.0
2023-10-02 07:15:00,179.02936012141885,179.52666504629389,178.89780017892318,179.46288337458748,11174.0
2023-10-02 07:30:00,179.43513257869157,179.48508778387108,178.85056310555817,179.0644478663763,11641.0
2023-10-02 07:45:00,179.1064628235325,179.3459862548554,178.71750098663338,178.79712756315888,10925.0
2023-10-02 08:00:00,178.7503449508052,179.12645140054764,178.54304400133208,178.6038280169534,11339.0
2023-10-02 08:15:00,178.76749806441362,178.98890953119306,178.5393373097832,178.79694315869767,10453.0
2023-10-02 08:30:00,178.77367986917113,178.85983549057036,177.91107059613768,177.95192037869234,9245.0
2023-10-02 08:45:00,177.96853758351335,178.22632107972257,177.30105254571635,178.12155870800362,10346.0
2023-10-02 09:00:00,178.34752544555235,178.660348618471,176.92324559590557,176.92489140449922,23089.0
2023-10-02 09:15:00,177.14205311564083,177.5296857445753,176.73401098186585,177.42703901858133,20838.0
2023-10-02 09:30:00,177.4911136895148,179.24865739218944,177.41403727987932,178.8817454656572,22743.0
2023-10-02 09:45:00,179.0704914234543,180.93822709814233,178.95738447111643,180.9078802821431,22924.0
2023-10-02 10:00:00,181.11649164430133,181.57032612638295,180.64913939814306,180.91615736247522,24936.0
2023-10-02 10:15:00,181.20705201767993,182.32251129671585,180.70110965396793,181.99276893666556,19427.0
2023-10-02 10:30:00,181.90435888407953,183.0247607832129,181.8711070544891,182.9620293179203,23695.0
2023-10-02 10:45:00,183.38529716857414,184.45829303814347,183.25373817393736,184.3372162994447,23153.0
2023-10-02 11:00:00,184.29480771176256,184.75079135848068,183.7188157544687,184.2990576692713,24108.0
2023-10-02 11:15:00,184.3688005694032,186.2770785032179,184.27446339287394,186.23562385821936,21350.0
2023-10-02 11:30:00,185.9387191454816,186.287225000221,185.30786922359005,186.28206280484392,24337.0
2023-10-02 11:45:00,186.13300380121146,187.1064133474519,185.94771236729775,186.64608204027493,22483.0
2023-10-02 12:00:00,186.53717554023092,186.69359953844284,185.1189608600976,185.69614279453748,22417.0
2023-10-02 12:15:00,185.98300052549632,186.23684024271117,185.4504758671828,186.15719109451416,21364.0
2023-10-02 12:30:00,186.2141350729812,187.22379784143763,186.12254181059237,187.18745246604706,22599.0
2023-10-02 12:45:00,187.27869699405667,187.41216472699,186.21002083045337,186.36382419338142,21059.0
2023-10-02 13:00:00,185.92373309644117,186.4633349374685,185.27511665150007,185.72855599012306,23547.0
2023-10-02 13:15:00,185.4740089062656,186.2753580332783,185.44070489050165,185.90964866950523,23105.0
2023-10-02 13:30:00,186.19079699889804,186.70956618622,185.85409041718225,186.36124614044783,22207.0
2023-10-02 13:45:00,186.65889153882512,187.19707632066826,185.93689920077006,186.40475189723367,25267.0
2023-10-02 14:00:00,185.9234379868233,186.81744698981788,185.91467623515766,186.62382663614812,23549.0
2023-10-02 14:15:00,186.62095171181852,186.99622120655727,185.3734559530541,185.72523568858443,21744.0
2023-10-02 14:30:00,186.1246548409936,186.25136860641604,185.46648502407365,185.59081887656978,24469.0
2023-10-02 14:45:00,185.26369490723965,185.50948937537828,183.9825138911187,183.98802867609905,22039.0
2023-10-02 15:00:00,183.89586432020124,184.87152136040967,183.55032218825497,184.796814456027,22167.0
2023-10-02 15:15:00,184.934979471544,186.41774492306166,184.89829198386423,185.79911072771043,23319.0
2023-10-02 15:30:00,185.14998782574784,185.30286859343397,184.0396170378333,184.31767909580662,22171.0
2023-10-02 15:45:00,184.28433251143593,185.40038602181772,184.00623755402046,184.02698014845663,20601.0
2023-10-02 16:00:00,184.18778321299487,184.83972175616648,183.088455404695,183.21949705960074,35846.0
2023-10-02 16:15:00,183.51920583505665,184.68926613586993,183.3632761023928,184.05084555822106,32475.0
2023-10-02 16:30:00,184.34999217175016,184.394858035971,183.01696955192847,184.2516731726663,32244.0
2023-10-02 16:45:00,184.04232276705417,185.37465277475872,183.96526704868458,185.10119974037127,32663.0
