Time,
2019/10/10,107.501
2019/10/10 0:01,107.501
2019/10/10 0:02,107.501
2019/10/10 0:03,107.501
2019/10/10 0:04,107.501
2019/10/10 0:05,107.501
2019/10/10 0:06,107.501
2019/10/10 0:07,107.501
2019/10/10 0:08,107.501
2019/10/10 0:09,107.501
2019/10/10 0:10,107.501
2019/10/10 0:11,107.501
2019/10/10 0:12,107.501
2019/10/10 0:13,107.501
2019/10/10 0:14,107.501
2019/10/10 0:15,107.501
2019/10/10 0:16,107.501
2019/10/10 0:17,107.501
2019/10/10 0:18,107.501
2019/10/10 0:19,107.501
2019/10/10 0:20,107.501
2019/10/10 0:21,107.501
2019/10/10 0:22,107.501
2019/10/10 0:23,107.501
2019/10/10 0:24,107.501
2019/10/10 0:25,107.501
2019/10/10 0:26,107.501
2019/10/10 0:27,107.501
2019/10/10 0:28,107.501
2019/10/10 0:29,107.501
2019/10/10 0:30,107.501
2019/10/10 0:31,107.501
2019/10/10 0:32,107.501
2019/10/10 0:33,107.501
2019/10/10 0:34,107.501
2019/10/10 0:35,107.501
2019/10/10 0:36,107.501
2019/10/10 0:37,107.501
2019/10/10 0:38,107.501
2019/10/10 0:39,107.501
2019/10/10 0:40,107.501
2019/10/10 0:41,107.501
2019/10/10 0:42,107.501
2019/10/10 0:43,107.501
2019/10/10 0:44,107.501
2019/10/10 0:45,107.501
2019/10/10 0:46,107.501
2019/10/10 0:47,107.501
2019/10/10 0:48,107.501
2019/10/10 0:49,107.501
2019/10/10 0:50,107.501
2019/10/10 0:51,107.501
2019/10/10 0:52,107.501
2019/10/10 0:53,107.501
2019/10/10 0:54,107.501
2019/10/10 0:55,107.501
2019/10/10 0:56,107.501
2019/10/10 0:57,107.501
2019/10/10 0:58,107.501
2019/10/10 0:59,107.501
2019/10/10 1:00,107.501
2019/10/10 1:01,107.501
2019/10/10 1:02,107.501
2019/10/10 1:03,107.501
2019/10/10 1:04,107.501
2019/10/10 1:05,107.501
2019/10/10 1:06,107.501
2019/10/10 1:07,107.501
2019/10/10 1:08,107.501
2019/10/10 1:09,107.501
2019/10/10 1:10,107.501
2019/10/10 1:11,107.501
2019/10/10 1:12,107.501
2019/10/10 1:13,107.501
2019/10/10 1:14,107.501
2019/10/10 1:15,107.501
2019/10/10 1:16,107.501
2019/10/10 1:17,107.501
2019/10/10 1:18,107.501
2019/10/10 1:19,107.501
2019/10/10 1:20,107.501
2019/10/10 1:21,107.501
2019/10/10 1:22,107.501
2019/10/10 1:23,107.501
2019/10/10 1:24,107.501
2019/10/10 1:25,107.501
2019/10/10 1:26,107.501
2019/10/10 1:27,107.501
2019/10/10 1:28,107.501
2019/10/10 1:29,107.501
2019/10/10 1:30,107.501
2019/10/10 1:31,107.501
2019/10/10 1:32,107.501
2019/10/10 1:33,107.501
2019/10/10 1:34,107.501
2019/10/10 1:35,107.501
2019/10/10 1:36,107.501
2019/10/10 1:37,107.501
2019/10/10 1:38,107.501
2019/10/10 1:39,107.501
2019/10/10 1:40,107.501
2019/10/10 1:41,107.501
2019/10/10 1:42,107.501
2019/10/10 1:43,107.501
2019/10/10 1:44,107.501
2019/10/10 1:45,107.501
2019/10/10 1:46,107.501
2019/10/10 1:47,107.501
2019/10/10 1:48,107.501
2019/10/10 1:49,107.501
2019/10/10 1:50,107.501
2019/10/10 1:51,107.501
2019/10/10 1:52,107.501
2019/10/10 1:53,107.501
2019/10/10 1:54,107.501
2019/10/10 1:55,107.501
2019/10/10 1:56,107.501
2019/10/10 1:57,107.501
2019/10/10 1:58,107.501
2019/10/10 1:59,107.501
2019/10/10 2:00,107.501
2019/10/10 2:01,107.501
2019/10/10 2:02,107.501
2019/10/10 2:03,107.501
2019/10/10 2:04,107.501
2019/10/10 2:05,107.501
2019/10/10 2:06,107.501
2019/10/10 2:07,107.501
2019/10/10 2:08,107.501
2019/10/10 2:09,107.501
2019/10/10 2:10,107.501
2019/10/10 2:11,107.501
2019/10/10 2:12,107.501
2019/10/10 2:13,107.501
2019/10/10 2:14,107.501
2019/10/10 2:15,107.501
2019/10/10 2:16,107.501
2019/10/10 2:17,107.501
2019/10/10 2:18,107.501
2019/10/10 2:19,107.501
2019/10/10 2:20,107.501
2019/10/10 2:21,107.501
2019/10/10 2:22,107.501
2019/10/10 2:23,107.501
2019/10/10 2:24,107.501
2019/10/10 2:25,107.501
2019/10/10 2:26,107.501
2019/10/10 2:27,107.501
2019/10/10 2:28,107.501
2019/10/10 2:29,107.501
2019/10/10 2:30,107.501
2019/10/10 2:31,107.501
2019/10/10 2:32,107.501
2019/10/10 2:33,107.501
2019/10/10 2:34,107.501
2019/10/10 2:35,107.501
2019/10/10 2:36,107.501
2019/10/10 2:37,107.501
2019/10/10 2:38,107.501
2019/10/10 2:39,107.501
2019/10/10 2:40,107.501
2019/10/10 2:41,107.501
2019/10/10 2:42,107.501
2019/10/10 2:43,107.501
2019/10/10 2:44,107.501
2019/10/10 2:45,107.501
2019/10/10 2:46,107.501
2019/10/10 2:47,107.501
2019/10/10 2:48,107.501
2019/10/10 2:49,107.501
2019/10/10 2:50,107.501
2019/10/10 2:51,107.501
2019/10/10 2:52,107.501
2019/10/10 2:53,107.501
2019/10/10 2:54,107.501
2019/10/10 2:55,107.501
2019/10/10 2:56,107.501
2019/10/10 2:57,107.501
2019/10/10 2:58,107.501
2019/10/10 2:59,107.501
2019/10/10 3:00,107.501
2019/10/10 3:01,107.501
2019/10/10 3:02,107.501
2019/10/10 3:03,107.501
2019/10/10 3:04,107.501
2019/10/10 3:05,107.501
2019/10/10 3:06,107.501
2019/10/10 3:07,107.501
2019/10/10 3:08,107.501
2019/10/10 3:09,107.501
2019/10/10 3:10,107.501
2019/10/10 3:11,107.501
2019/10/10 3:12,107.501
2019/10/10 3:13,107.501
2019/10/10 3:14,107.501
2019/10/10 3:15,107.501
2019/10/10 3:16,107.501
2019/10/10 3:17,107.501
2019/10/10 3:18,107.501
2019/10/10 3:19,107.501
2019/10/10 3:20,107.501
2019/10/10 3:21,107.501
2019/10/10 3:22,107.501
2019/10/10 3:23,107.501
2019/10/10 3:24,107.501
2019/10/10 3:25,107.501
2019/10/10 3:26,107.501
2019/10/10 3:27,107.501
2019/10/10 3:28,107.501
2019/10/10 3:29,107.501
2019/10/10 3:30,107.312
2019/10/10 3:31,107.312
2019/10/10 3:32,107.312
2019/10/10 3:33,107.312
2019/10/10 3:34,107.312
2019/10/10 3:35,107.312
2019/10/10 3:36,107.312
2019/10/10 3:37,107.312
2019/10/10 3:38,107.312
2019/10/10 3:39,107.312
2019/10/10 3:40,107.312
2019/10/10 3:41,107.312
2019/10/10 3:42,107.312
2019/10/10 3:43,107.312
2019/10/10 3:44,107.312
2019/10/10 3:45,107.312
2019/10/10 3:46,107.312
2019/10/10 3:47,107.312
2019/10/10 3:48,107.312
2019/10/10 3:49,107.312
2019/10/10 3:50,107.312
2019/10/10 3:51,107.312
2019/10/10 3:52,107.312
2019/10/10 3:53,107.312
2019/10/10 3:54,107.312
2019/10/10 3:55,107.312
2019/10/10 3:56,107.312
2019/10/10 3:57,107.312
2019/10/10 3:58,107.312
2019/10/10 3:59,107.312
2019/10/10 4:00,107.312
2019/10/10 4:01,107.312
2019/10/10 4:02,107.312
2019/10/10 4:03,107.312
2019/10/10 4:04,107.312
2019/10/10 4:05,107.312
2019/10/10 4:06,107.312
2019/10/10 4:07,107.312
2019/10/10 4:08,107.312
2019/10/10 4:09,107.312
2019/10/10 4:10,107.312
2019/10/10 4:11,107.312
2019/10/10 4:12,107.312
2019/10/10 4:13,107.312
2019/10/10 4:14,107.312
2019/10/10 4:15,107.307
2019/10/10 4:16,107.307
2019/10/10 4:17,107.307
2019/10/10 4:18,107.307
2019/10/10 4:19,107.307
2019/10/10 4:20,107.307
2019/10/10 4:21,107.307
2019/10/10 4:22,107.307
2019/10/10 4:23,107.307
2019/10/10 4:24,107.307
2019/10/10 4:25,107.307
2019/10/10 4:26,107.307
2019/10/10 4:27,107.307
2019/10/10 4:28,107.307
2019/10/10 4:29,107.307
2019/10/10 4:30,0
2019/10/10 4:31,0
2019/10/10 4:32,0
2019/10/10 4:33,0
2019/10/10 4:34,0
2019/10/10 4:35,0
2019/10/10 4:36,0
2019/10/10 4:37,0
2019/10/10 4:38,0
2019/10/10 4:39,0
2019/10/10 4:40,0
2019/10/10 4:41,0
2019/10/10 4:42,0
2019/10/10 4:43,0
2019/10/10 4:44,0
2019/10/10 4:45,0
