Time,,
2019/10/09,97,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 0:30:00,98,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 1:00:00,99,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 1:30:00,100,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 2:00:00,101,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 2:30:00,102,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 3:00:00,103,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 3:30:00,104,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 4:00:00,105,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 4:30:00,106,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 5:00:00,107,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 5:30:00,108,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 6:00:00,109,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 6:30:00,110,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 7:00:00,111,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 7:30:00,112,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 8:00:00,113,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 8:30:00,114,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 9:00:00,115,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 9:30:00,116,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 10:00:00,117,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 10:30:00,118,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 11:00:00,119,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 11:30:00,120,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 12:00:00,121,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 12:30:00,122,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 13:00:00,123,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 13:30:00,124,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 14:00:00,125,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 14:30:00,126,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 15:00:00,127,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 15:30:00,128,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 16:00:00,129,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 16:30:00,130,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 17:00:00,131,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 17:30:00,132,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 18:00:00,133,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 18:30:00,134,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 19:00:00,135,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 19:30:00,136,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 20:00:00,137,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 20:30:00,138,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 21:00:00,139,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 21:30:00,140,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 22:00:00,141,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 22:30:00,142,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 23:00:00,143,CO-2-16330-M4-09_Common-UJ-,,,
2019/10/09 23:30:00,144,CO-2-16330-M4-09_Common-UJ-,,,
