timestamp,action,price,pnl,balance
2023-10-02 11:15:00,SELL,1.0599206219737427,0,1000000
2023-10-02 11:30:00,CLOSE,1.0635872129442692,-0.003666590970526462,999999.996333409
2023-10-02 16:00:00,SELL,1.0757269431549494,0,999999.996333409
2023-10-02 16:30:00,CLOSE,1.077949361297009,-0.00222241814205959,999999.9941109909
2023-10-02 18:00:00,BUY,1.0865605212751324,0,999999.9941109909
2023-10-02 18:30:00,CLOSE,1.0816418075471839,-0.004918713727948498,999999.9891922772
2023-10-02 19:00:00,SELL,1.0722006107670243,0,999999.9891922772
2023-10-02 19:15:00,CLOSE,1.0656634039825041,0.006537206784520189,999999.995729484
2023-10-02 22:00:00,SELL,1.0566954716473473,0,999999.995729484
2023-10-02 22:30:00,CLOSE,1.0589702172158575,-0.0022747455685101503,999999.9934547384
2023-10-03 09:15:00,BUY,1.0062971122691162,0,999999.9934547384
2023-10-03 10:30:00,CLOSE,1.0120035013659459,0.005706389096829634,999999.9991611275
2023-10-03 18:30:00,BUY,1.0475653453521716,0,999999.9991611275
2023-10-03 18:45:00,CLOSE,1.0427888416762232,-0.004776503675948396,999999.9943846238
2023-10-03 20:45:00,SELL,1.0124664663391074,0,999999.9943846238
2023-10-03 21:30:00,CLOSE,1.0082999775951966,0.00416648874391079,999999.9985511126
2023-10-04 00:30:00,BUY,0.9913818257657355,0,999999.9985511126
2023-10-04 00:45:00,CLOSE,0.9872853449322526,-0.004096480833482907,999999.9944546318
2023-10-04 09:15:00,BUY,0.9708860130474999,0,999999.9944546318
2023-10-04 09:30:00,CLOSE,0.9760568341275009,0.005170821080000998,999999.9996254529
2023-10-04 12:30:00,BUY,0.9862393529516025,0,999999.9996254529
2023-10-04 13:30:00,CLOSE,0.9922419657036186,0.006002612752016079,1000000.0056280657
2023-10-04 15:45:00,BUY,1.0068318441713853,0,1000000.0056280657
2023-10-04 16:15:00,CLOSE,1.0009880041915622,-0.005843839979823073,999999.9997842257
2023-10-04 16:30:00,BUY,1.0063861988660132,0,999999.9997842257
2023-10-04 16:45:00,CLOSE,1.0121944443904167,0.00580824552440351,1000000.0055924712
2023-10-04 19:30:00,BUY,1.021481289286904,0,1000000.0055924712
2023-10-04 19:45:00,CLOSE,1.015731021673342,-0.005750267613562121,999999.9998422036
2023-10-05 03:00:00,SELL,0.9921362907656819,0,999999.9998422036
2023-10-05 03:15:00,CLOSE,0.9861675856185937,0.005968705147088138,1000000.0058109087
2023-10-05 04:00:00,SELL,0.9795329091441867,0,1000000.0058109087
2023-10-05 04:45:00,CLOSE,0.9751845519382593,0.004348357205927411,1000000.010159266
2023-10-05 06:45:00,SELL,0.9698411517711377,0,1000000.010159266
2023-10-05 07:30:00,CLOSE,0.9725101826793318,-0.0026690309081940367,1000000.007490235
2023-10-05 08:00:00,BUY,0.9784553294493372,0,1000000.007490235
2023-10-05 09:00:00,CLOSE,0.984909575536508,0.006454246087170823,1000000.0139444812
2023-10-05 09:30:00,BUY,0.9903101601340555,0,1000000.0139444812
2023-10-05 10:45:00,CLOSE,0.9972986869984164,0.006988526864360911,1000000.020933008
2023-10-05 12:30:00,BUY,1.0138821109479361,0,1000000.020933008
2023-10-05 12:45:00,CLOSE,1.0179829860877185,0.004100875139782412,1000000.0250338832
2023-10-05 13:45:00,BUY,1.025378570160293,0,1000000.0250338832
2023-10-05 14:15:00,CLOSE,1.0336125934833027,0.008234023323009598,1000000.0332679065
2023-10-05 17:00:00,BUY,1.0528609226628771,0,1000000.0332679065
2023-10-05 17:15:00,CLOSE,1.0579947474828155,0.005133824819938404,1000000.0384017313
2023-10-05 20:15:00,SELL,1.058446860529906,0,1000000.0384017313
2023-10-05 20:30:00,CLOSE,1.0500599979548293,0.008386862575076703,1000000.0467885939
2023-10-06 06:45:00,BUY,0.9833498165062263,0,1000000.0467885939
2023-10-06 07:45:00,CLOSE,0.9874486256546038,0.004098809148377458,1000000.050887403
2023-10-06 10:45:00,SELL,0.9965758152069021,0,1000000.050887403
2023-10-06 11:15:00,CLOSE,1.0002709950390274,-0.003695179832125306,1000000.0471922231
2023-10-06 11:45:00,BUY,1.014112287401163,0,1000000.0471922231
2023-10-06 12:15:00,CLOSE,1.021159153174,0.007046865772837085,1000000.0542390889
2023-10-06 16:00:00,SELL,1.0202927394687957,0,1000000.0542390889
2023-10-06 17:00:00,CLOSE,1.025588490636329,-0.005295751167533336,1000000.0489433378
2023-10-06 22:30:00,SELL,0.9821628491416057,0,1000000.0489433378
2023-10-06 22:45:00,CLOSE,0.9849308539867973,-0.002768004845191574,1000000.0461753329
2023-10-07 00:45:00,SELL,0.9538023335511486,0,1000000.0461753329
2023-10-07 01:00:00,CLOSE,0.9559055754680896,-0.002103241916941001,1000000.044072091
2023-10-09 09:45:00,SELL,0.9377254204511642,0,1000000.044072091
2023-10-09 10:15:00,CLOSE,0.9427899348902684,-0.005064514439104162,1000000.0390075765
