timestamp,action,price,pnl,balance
2023-10-03 18:30:00,BUY,1.0475653453521716,0,1000000
2023-10-03 18:45:00,CLOSE,1.0427888416762232,-0.004776503675948396,999999.9952234963
2023-10-04 09:15:00,SELL,0.9708860130474999,0,999999.9952234963
2023-10-04 09:30:00,CLOSE,0.9760568341275009,-0.005170821080000998,999999.9900526752
2023-10-04 12:30:00,SELL,0.9862393529516025,0,999999.9900526752
2023-10-04 13:15:00,CLOSE,0.9900152380339579,-0.003775885082355379,999999.9862767902
2023-10-05 13:45:00,SELL,1.025378570160293,0,999999.9862767902
2023-10-05 14:00:00,CLOSE,1.0293133823287837,-0.003934812168490565,999999.982341978
2023-10-06 11:45:00,BUY,1.014112287401163,0,999999.982341978
2023-10-06 12:15:00,CLOSE,1.021159153174,0.007046865772837085,999999.9893888438
2023-10-09 09:45:00,BUY,0.9377254204511642,0,999999.9893888438
2023-10-09 10:15:00,CLOSE,0.9427899348902684,0.005064514439104162,999999.9944533582
2023-10-09 15:15:00,SELL,0.9404505000401324,0,999999.9944533582
2023-10-09 16:00:00,CLOSE,0.9476245547913075,-0.007174054751175052,999999.9872793035
2023-10-09 16:15:00,SELL,0.9395332842923055,0,999999.9872793035
2023-10-09 16:30:00,CLOSE,0.9426543535993291,-0.003121069307023605,999999.9841582342
2023-10-10 14:15:00,BUY,0.9373214554236858,0,999999.9841582342
2023-10-10 15:00:00,CLOSE,0.9437631546924046,0.006441699268718737,999999.9905999334
2023-10-10 16:15:00,BUY,0.9625386971318702,0,999999.9905999334
2023-10-10 16:30:00,CLOSE,0.9601828842948974,-0.002355812836972837,999999.9882441206
2023-10-11 11:00:00,SELL,0.9275789697710135,0,999999.9882441206
2023-10-11 11:15:00,CLOSE,0.9303824664091556,-0.0028034966381420556,999999.985440624
2023-10-11 15:45:00,BUY,0.9716993369374738,0,999999.985440624
2023-10-11 16:30:00,CLOSE,0.9789009455814272,0.007201608643953361,999999.9926422326
2023-10-13 10:45:00,SELL,1.0071593089275708,0,999999.9926422326
2023-10-13 11:00:00,CLOSE,1.009616639167053,-0.002457330239482136,999999.9901849023
2023-10-13 16:30:00,BUY,1.0190447694722378,0,999999.9901849023
2023-10-13 17:00:00,CLOSE,1.0142414946009461,-0.0048032748712916185,999999.9853816275
2023-10-16 14:30:00,BUY,1.0173863893192725,0,999999.9853816275
2023-10-16 15:15:00,CLOSE,1.0252590847622227,0.007872695442950217,999999.9932543229
2023-10-17 10:15:00,SELL,0.9745379029983552,0,999999.9932543229
2023-10-17 10:45:00,CLOSE,0.9771430509858093,-0.0026051479874541483,999999.9906491749
2023-10-17 14:45:00,SELL,0.9899540230037457,0,999999.9906491749
2023-10-17 15:00:00,CLOSE,0.9943871840218649,-0.004433161018119192,999999.9862160139
2023-10-18 10:30:00,BUY,0.9391755753604873,0,999999.9862160139
2023-10-18 11:30:00,CLOSE,0.9473803329224394,0.008204757561952047,999999.9944207715
2023-10-18 17:45:00,BUY,0.9758861010562677,0,999999.9944207715
2023-10-18 18:00:00,CLOSE,0.9706033193169428,-0.005282781739324949,999999.9891379897
2023-10-19 06:15:00,SELL,0.9412905195678729,0,999999.9891379897
2023-10-19 06:30:00,CLOSE,0.9323990867980356,0.008891432769837282,999999.9980294225
2023-10-19 13:15:00,BUY,0.9526244774153005,0,999999.9980294225
2023-10-19 13:30:00,CLOSE,0.9568904131451794,0.004265935729878878,1000000.0022953582
2023-10-20 14:45:00,BUY,1.0229271887100349,0,1000000.0022953582
2023-10-20 15:30:00,CLOSE,1.028495202612449,0.005568013902414126,1000000.0078633721
2023-10-23 10:45:00,SELL,0.9687662803155945,0,1000000.0078633721
2023-10-23 11:30:00,CLOSE,0.9742735954376363,-0.005507315122041723,1000000.0023560569
2023-10-24 10:00:00,BUY,1.0213741436967898,0,1000000.0023560569
2023-10-24 10:15:00,CLOSE,1.02597004747386,0.004595903777070198,1000000.0069519607
2023-10-26 10:00:00,BUY,1.0362206457746705,0,1000000.0069519607
2023-10-26 10:30:00,CLOSE,1.033855119386933,-0.002365526387737571,1000000.0045864343
2023-10-26 11:00:00,SELL,1.0388126141140248,0,1000000.0045864343
2023-10-26 11:45:00,CLOSE,1.0419367975320506,-0.0031241834180257833,1000000.001462251
2023-10-27 09:00:00,SELL,0.9975208155890445,0,1000000.001462251
2023-10-27 09:15:00,CLOSE,0.9999860424456251,-0.0024652268565805713,999999.9989970241
2023-10-27 16:15:00,BUY,1.039867807323442,0,999999.9989970241
2023-10-27 17:30:00,CLOSE,1.0368692829455657,-0.0029985243778762882,999999.9959984998
2023-10-31 21:30:00,BUY,1.021591999764027,0,999999.9959984998
2023-10-31 22:15:00,CLOSE,1.013022548890485,-0.008569450873542106,999999.987429049
