timestamp,action,price,pnl,balance
2024-01-01 01:00:00,SELL,161.9429839834184,0,1000000
2024-01-01 03:15:00,CLOSE,161.78979602748913,1531.8795592926904,1001531.8795592927
2024-01-01 03:15:00,BUY,161.78979602748913,0,1001531.8795592927
2024-01-01 03:45:00,CLOSE,161.6829255429764,-1068.7048451273995,1000463.1747141653
2024-01-01 03:45:00,SELL,161.6829255429764,0,1000463.1747141653
2024-01-01 04:30:00,CLOSE,161.78372029289795,-1007.9474992156179,999455.2272149497
2024-01-01 04:30:00,BUY,161.78372029289795,0,999455.2272149497
2024-01-01 07:45:00,CLOSE,162.09451662938815,3107.963364901991,1002563.1905798516
2024-01-01 08:30:00,SELL,161.99857959419174,0,1002563.1905798516
2024-01-01 09:45:00,CLOSE,162.07745427221226,-788.7467802052583,1001774.4437996463
2024-01-01 09:45:00,BUY,162.07745427221226,0,1001774.4437996463
2024-01-01 11:00:00,CLOSE,162.12437718279594,469.22910583674593,1002243.672905483
2024-01-01 11:00:00,SELL,162.12437718279594,0,1002243.672905483
2024-01-01 11:30:00,CLOSE,162.30469928822095,-1803.2210542500593,1000440.451851233
2024-01-01 11:30:00,BUY,162.30469928822095,0,1000440.451851233
2024-01-01 12:15:00,CLOSE,162.29205157677322,-126.47711447726806,1000313.9747367557
2024-01-01 12:15:00,SELL,162.29205157677322,0,1000313.9747367557
2024-01-01 12:45:00,CLOSE,162.35214452068047,-600.9294390725017,999713.0452976832
2024-01-01 12:45:00,BUY,162.35214452068047,0,999713.0452976832
2024-01-01 14:45:00,CLOSE,162.39673152301057,445.8700233010404,1000158.9153209842
2024-01-01 14:45:00,SELL,162.39673152301057,0,1000158.9153209842
2024-01-01 17:00:00,CLOSE,162.41170219484528,-149.70671834703353,1000009.2086026372
2024-01-01 17:00:00,BUY,162.41170219484528,0,1000009.2086026372
2024-01-01 19:00:00,CLOSE,162.45158594826304,398.8375341776873,1000408.0461368149
2024-01-01 19:00:00,SELL,162.45158594826304,0,1000408.0461368149
2024-01-01 22:30:00,CLOSE,162.30688431735686,1447.016309061837,1001855.0624458767
2024-01-01 22:30:00,BUY,162.30688431735686,0,1001855.0624458767
