timestamp,action,price,pnl,balance
2023-10-02 09:00:00,SELL,161.52550814602813,0,1000000
2023-10-02 09:45:00,CLOSE,162.8180408558102,-12925.327097820798,987074.6729021792
2023-10-02 10:00:00,BUY,163.85082815618406,0,987074.6729021792
2023-10-02 10:15:00,CLOSE,165.30918350152186,14583.553453377932,1001658.2263555571
2023-10-02 10:30:00,BUY,164.54571743956274,0,1001658.2263555571
2023-10-02 10:45:00,CLOSE,164.08278866305002,-4629.287765127117,997028.93859043
2023-10-02 11:30:00,SELL,163.16040642206346,0,997028.93859043
2023-10-02 12:00:00,CLOSE,164.05939286442063,-8989.864423571704,988039.0741668582
2023-10-02 12:15:00,BUY,164.79747588014942,0,988039.0741668582
2023-10-02 12:45:00,CLOSE,165.88547418706622,10879.98306916802,998919.0572360263
2023-10-02 13:15:00,BUY,166.19707867213918,0,998919.0572360263
2023-10-02 13:30:00,CLOSE,165.66235345130093,-5347.252208382542,993571.8050276437
2023-10-02 14:00:00,BUY,166.48917731521192,0,993571.8050276437
2023-10-02 14:45:00,CLOSE,167.0978005819829,6086.232667709908,999658.0376953536
2023-10-02 15:00:00,BUY,167.26231711832855,0,999658.0376953536
2023-10-02 15:15:00,CLOSE,167.779322156487,5170.050381584588,1004828.0880769382
2023-10-02 15:30:00,BUY,168.21436229745834,0,1004828.0880769382
2023-10-02 15:45:00,CLOSE,169.23286491970092,10185.02622242579,1015013.1142993639
2023-10-02 16:00:00,BUY,170.48932487111108,0,1015013.1142993639
2023-10-02 16:15:00,CLOSE,169.73608567537602,-7532.391957350626,1007480.7223420133
2023-10-02 17:15:00,SELL,167.92631645102165,0,1007480.7223420133
2023-10-02 18:00:00,CLOSE,166.63326601088212,12930.50440139524,1020411.2267434085
2023-10-02 18:45:00,BUY,169.0672967010741,0,1020411.2267434085
2023-10-02 19:15:00,CLOSE,169.8824989594305,8152.022583564076,1028563.2493269725
2023-10-02 19:30:00,BUY,170.13288851559508,0,1028563.2493269725
2023-10-02 19:45:00,CLOSE,169.55132358352148,-5815.649320736043,1022747.6000062365
2023-10-02 20:15:00,SELL,168.668447068181,0,1022747.6000062365
2023-10-02 20:30:00,CLOSE,169.4804164896877,-8119.69421506717,1014627.9057911693
2023-10-02 20:45:00,SELL,168.02161245471538,0,1014627.9057911693
2023-10-02 22:00:00,CLOSE,167.15232910623402,8692.833484813604,1023320.7392759828
2023-10-02 22:15:00,SELL,167.36848249276377,0,1023320.7392759828
2023-10-02 22:45:00,CLOSE,166.63331968957473,7351.628031890414,1030672.3673078732
2023-10-02 23:00:00,SELL,164.82048681880917,0,1030672.3673078732
2023-10-02 23:15:00,CLOSE,165.4659361215606,-6454.493027514161,1024217.874280359
2023-10-02 23:45:00,SELL,165.07288198453813,0,1024217.874280359
2023-10-03 00:00:00,CLOSE,163.73448578549898,13383.961990391526,1037601.8362707505
2023-10-03 00:15:00,SELL,163.41618100771498,0,1037601.8362707505
2023-10-03 00:30:00,CLOSE,162.6992354102308,7169.455974841696,1044771.2922455922
