timestamp,action,price,pnl,balance
2024-01-01 00:03:00,BUY,150.02124100640202,0,1000000
2024-01-01 00:11:00,CLOSE,150.0266491014327,54.08095030674076,1000054.0809503067
2024-01-01 00:11:00,SELL,150.0266491014327,0,1000054.0809503067
2024-01-01 00:22:00,CLOSE,150.05403831172998,-273.8921029728658,999780.1888473339
2024-01-01 00:22:00,BUY,150.05403831172998,0,999780.1888473339
2024-01-01 00:34:00,CLOSE,150.15623684855743,1021.9853682744429,1000802.1742156083
2024-01-01 00:36:00,BUY,150.18633824527606,0,1000802.1742156083
2024-01-01 00:41:00,CLOSE,150.1771744589818,-91.63786294266174,1000710.5363526656
2024-01-01 00:41:00,SELL,150.1771744589818,0,1000710.5363526656
2024-01-01 00:43:00,CLOSE,150.20602823704363,-288.5377806182987,1000421.9985720473
2024-01-01 00:43:00,BUY,150.20602823704363,0,1000421.9985720473
2024-01-01 00:54:00,CLOSE,150.2264249570169,203.9671997326309,1000625.96577178
2024-01-01 00:54:00,SELL,150.2264249570169,0,1000625.96577178
2024-01-01 01:04:00,CLOSE,150.27812386871713,-516.9891170024243,1000108.9766547775
2024-01-01 01:04:00,BUY,150.27812386871713,0,1000108.9766547775
2024-01-01 01:14:00,CLOSE,150.27423998545112,-38.838832660132994,1000070.1378221174
2024-01-01 01:14:00,SELL,150.27423998545112,0,1000070.1378221174
2024-01-01 01:17:00,CLOSE,150.2789559323349,-47.15946883777633,1000022.9783532796
2024-01-01 01:17:00,BUY,150.2789559323349,0,1000022.9783532796
2024-01-01 01:18:00,CLOSE,150.2419610990364,-369.948332985075,999653.0300202946
2024-01-01 01:18:00,SELL,150.2419610990364,0,999653.0300202946
2024-01-01 01:26:00,CLOSE,150.1957664820599,461.9461697649285,1000114.9761900596
2024-01-01 01:26:00,BUY,150.1957664820599,0,1000114.9761900596
2024-01-01 01:31:00,CLOSE,150.18024365118555,-155.22830874346027,999959.7478813161
2024-01-01 01:31:00,SELL,150.18024365118555,0,999959.7478813161
2024-01-01 02:10:00,CLOSE,150.16096881485396,192.74836331589995,1000152.496244632
2024-01-01 02:10:00,BUY,150.16096881485396,0,1000152.496244632
2024-01-01 02:13:00,CLOSE,150.16149470573143,5.258908774692372,1000157.7551534068
2024-01-01 02:13:00,SELL,150.16149470573143,0,1000157.7551534068
2024-01-01 02:15:00,CLOSE,150.18993860876344,-284.4390303201294,999873.3161230866
2024-01-01 02:15:00,BUY,150.18993860876344,0,999873.3161230866
2024-01-01 02:20:00,CLOSE,150.1282158373248,-617.227714386388,999256.0884087002
2024-01-01 02:21:00,SELL,150.08933621347086,0,999256.0884087002
2024-01-01 02:44:00,CLOSE,150.06327700947116,260.59203999693636,999516.6804486972
2024-01-01 02:44:00,BUY,150.06327700947116,0,999516.6804486972
2024-01-01 02:55:00,CLOSE,150.1282931289355,650.1611946433172,1000166.8416433405
2024-01-01 02:55:00,SELL,150.1282931289355,0,1000166.8416433405
2024-01-01 03:16:00,CLOSE,150.13393383576027,-56.40706824777908,1000110.4345750927
2024-01-01 03:16:00,BUY,150.13393383576027,0,1000110.4345750927
2024-01-01 03:25:00,CLOSE,150.1451446407475,112.1080498722904,1000222.5426249651
2024-01-01 03:25:00,SELL,150.1451446407475,0,1000222.5426249651
2024-01-01 03:28:00,CLOSE,150.16592873156216,-207.8409081465793,1000014.7017168185
2024-01-01 03:28:00,BUY,150.16592873156216,0,1000014.7017168185
2024-01-01 03:30:00,CLOSE,150.18523866557533,193.09934013165275,1000207.8010569501
2024-01-01 03:30:00,SELL,150.18523866557533,0,1000207.8010569501
2024-01-01 03:32:00,CLOSE,150.21981667188814,-345.7800631281316,999862.020993822
2024-01-01 03:32:00,BUY,150.21981667188814,0,999862.020993822
2024-01-01 03:34:00,CLOSE,150.19626876154098,-235.4791034716186,999626.5418903504
2024-01-01 03:34:00,SELL,150.19626876154098,0,999626.5418903504
2024-01-01 04:03:00,CLOSE,150.08091327224997,1153.5548929100514,1000780.0967832605
2024-01-01 04:05:00,SELL,150.06117550825658,0,1000780.0967832605
2024-01-01 04:17:00,CLOSE,149.95391200078856,1072.6350746801927,1001852.7318579407
2024-01-01 04:23:00,SELL,149.94422923797006,0,1001852.7318579407
2024-01-01 04:26:00,CLOSE,149.94408871990336,1.405180667006789,1001854.1370386077
2024-01-01 04:26:00,BUY,149.94408871990336,0,1001854.1370386077
2024-01-01 05:09:00,CLOSE,149.90400559536596,-400.8312453740359,1001453.3057932337
2024-01-01 05:09:00,SELL,149.90400559536596,0,1001453.3057932337
2024-01-01 05:17:00,CLOSE,149.86532751390874,386.78081457220514,1001840.0866078059
2024-01-01 05:17:00,BUY,149.86532751390874,0,1001840.0866078059
2024-01-01 05:19:00,CLOSE,149.85083878361962,-144.88730289116347,1001695.1993049148
2024-01-01 05:19:00,SELL,149.85083878361962,0,1001695.1993049148
2024-01-01 05:27:00,CLOSE,149.80115554375055,496.8323986906853,1002192.0317036054
2024-01-01 05:27:00,BUY,149.80115554375055,0,1002192.0317036054
2024-01-01 05:31:00,CLOSE,149.8170008503102,158.45306559640449,1002350.4847692018
2024-01-01 05:31:00,SELL,149.8170008503102,0,1002350.4847692018
2024-01-01 05:41:00,CLOSE,149.84574353905302,-287.4268874282393,1002063.0578817736
2024-01-01 05:41:00,BUY,149.84574353905302,0,1002063.0578817736
2024-01-01 05:45:00,CLOSE,149.76934362280562,-763.999162473965,1001299.0587192996
2024-01-01 05:45:00,SELL,149.76934362280562,0,1001299.0587192996
2024-01-01 05:59:00,CLOSE,149.7707166435571,-13.730207514868198,1001285.3285117848
2024-01-01 05:59:00,BUY,149.7707166435571,0,1001285.3285117848
2024-01-01 06:08:00,CLOSE,149.7302237419013,-404.92901655795777,1000880.3994952268
2024-01-01 06:08:00,SELL,149.7302237419013,0,1000880.3994952268
2024-01-01 06:16:00,CLOSE,149.72088252040123,93.41221500079655,1000973.8117102276
2024-01-01 06:16:00,BUY,149.72088252040123,0,1000973.8117102276
2024-01-01 06:17:00,CLOSE,149.70831861479465,-125.63905606583603,1000848.1726541618
2024-01-01 06:17:00,SELL,149.70831861479465,0,1000848.1726541618
2024-01-01 06:20:00,CLOSE,149.67722488615127,310.9372864338411,1001159.1099405957
2024-01-01 06:20:00,BUY,149.67722488615127,0,1001159.1099405957
2024-01-01 06:23:00,CLOSE,149.72693695533323,497.1206918196458,1001656.2306324154
2024-01-01 06:23:00,SELL,149.72693695533323,0,1001656.2306324154
2024-01-01 06:25:00,CLOSE,149.7689635718135,-420.2661648025696,1001235.9644676128
2024-01-01 06:25:00,BUY,149.7689635718135,0,1001235.9644676128
2024-01-01 06:32:00,CLOSE,149.83196931610445,630.0574429096173,1001866.0219105224
2024-01-01 06:32:00,SELL,149.83196931610445,0,1001866.0219105224
2024-01-01 06:51:00,CLOSE,149.8943300013392,-623.6068523475069,1001242.4150581749
2024-01-01 06:51:00,BUY,149.8943300013392,0,1001242.4150581749
2024-01-01 06:55:00,CLOSE,149.8847285725832,-96.01428755985353,1001146.400770615
2024-01-01 06:55:00,SELL,149.8847285725832,0,1001146.400770615
2024-01-01 07:14:00,CLOSE,149.8923450201588,-76.16447575600205,1001070.236294859
2024-01-01 07:14:00,BUY,149.8923450201588,0,1001070.236294859
2024-01-01 07:20:00,CLOSE,149.85166340915256,-406.8161100624934,1000663.4201847964
2024-01-01 07:20:00,SELL,149.85166340915256,0,1000663.4201847964
2024-01-01 07:32:00,CLOSE,149.88294408293376,-312.8067378119681,1000350.6134469844
2024-01-01 07:32:00,BUY,149.88294408293376,0,1000350.6134469844
