Time,,
2019/10/04,1,CO-2-16330-M5-09_Common-UJ-,,,
2019/10/04 1:00:00,2,CO-2-16330-M5-09_Common-UJ-,,,
2019/10/04 2:00:00,3,CO-2-16330-M5-09_Common-UJ-,,,
2019/10/04 3:00:00,4,CO-2-16330-M5-09_Common-UJ-,,,
2019/10/04 4:00:00,5,CO-2-16330-M5-09_Common-UJ-,,,
2019/10/04 5:00:00,6,CO-2-16330-M5-09_Common-UJ-,,,
2019/10/04 6:00:00,7,CO-2-16330-M5-09_Common-UJ-,,,
2019/10/04 7:00:00,8,CO-2-16330-M5-09_Common-UJ-,,,
2019/10/04 8:00:00,9,CO-2-16330-M5-09_Common-UJ-,,,
2019/10/04 9:00:00,10,CO-2-16330-M5-09_Common-UJ-,,,
2019/10/04 10:00:00,11,CO-2-16330-M5-09_Common-UJ-,,,
2019/10/04 11:00:00,12,CO-2-16330-M5-09_Common-UJ-,,,
2019/10/04 12:00:00,13,CO-2-16330-M5-09_Common-UJ-,,,
2019/10/04 13:00:00,14,CO-2-16330-M5-09_Common-UJ-,,,
2019/10/04 14:00:00,15,CO-2-16330-M5-09_Common-UJ-,,,
2019/10/04 15:00:00,16,CO-2-16330-M5-09_Common-UJ-,,,
2019/10/04 16:00:00,17,CO-2-16330-M5-09_Common-UJ-,,,
2019/10/04 17:00:00,18,CO-2-16330-M5-09_Common-UJ-,,,
2019/10/04 18:00:00,19,CO-2-16330-M5-09_Common-UJ-,,,
2019/10/04 19:00:00,20,CO-2-16330-M5-09_Common-UJ-,,,
2019/10/04 20:00:00,21,CO-2-16330-M5-09_Common-UJ-,,,
2019/10/04 21:00:00,22,CO-2-16330-M5-09_Common-UJ-,,,
2019/10/04 22:00:00,23,CO-2-16330-M5-09_Common-UJ-,,,
2019/10/04 23:00:00,24,CO-2-16330-M5-09_Common-UJ-,,,
